dt,country,terrorism_insurgency,war_military_conflict,regional_disintegration,financial_sanctions,trade_disputes,cyber_warfare,energy_resource_conflicts,global_governance,nuclear_proliferation,territorial_disputes,other,TOTAL
01/12/2015,ES,0.221606648,0.166204986,0.664819945,0.166204986,0.664819945,0.110803324,1.551246537,0.387811634,0,0.166204986,1.108033241,5.207756233
01/01/2016,ES,0.141242938,0.141242938,1.224105461,1.177024482,0.612052731,0,2.306967985,0.423728814,0.141242938,0,1.836158192,8.003766478
01/02/2016,ES,0.168421053,0.252631579,1.263157895,0.421052632,0.631578947,0.042105263,1.263157895,0.378947368,0,0.042105263,1.221052632,5.684210526
01/03/2016,ES,0.628140704,0.167504188,1.005025126,0.335008375,0.209380235,0.041876047,0.753768844,0.293132328,0,0,0.921273032,4.355108878
01/04/2016,ES,0.261780105,0.149588631,1.234106208,0.074794316,0.785340314,0.074794316,1.159311892,0.710545999,0.112191473,0.037397158,0.673148841,5.272999252
01/05/2016,ES,0.411522634,0.082304527,2.674897119,0.205761317,1.152263374,0.082304527,0.699588477,0.781893004,0,0.041152263,0.905349794,7.037037037
01/06/2016,ES,0.174064404,0.043516101,4.830287206,0.130548303,0.652741514,0,0.522193211,0.261096606,0,0.087032202,0.43516101,7.136640557
01/07/2016,ES,0.17211704,0.387263339,3.743545611,0.301204819,1.075731497,0,0.430292599,0.602409639,0,0.215146299,0.645438898,7.573149742
01/08/2016,ES,0.263852243,0.263852243,1.583113456,0.131926121,0.98944591,0.065963061,0.857519789,0.131926121,0,0.065963061,0.791556728,5.145118734
01/09/2016,ES,0,0.428367444,1.332698715,0.237981913,1.713469776,0.095192765,0.761542123,0.475963827,0,0.047596383,0.999524036,6.092336982
01/10/2016,ES,0.043554007,0.304878049,1.959930314,0.130662021,2.134146341,0.391986063,0.653310105,0.304878049,0.043554007,0,0.653310105,6.620209059
01/11/2016,ES,0.217296827,0.130378096,1.868752716,0.173837462,3.56366797,0.173837462,0.695349848,0.47805302,0.043459365,0,0.999565406,8.344198175
01/12/2016,ES,0.137425561,0.183234082,1.603298213,0.366468163,1.14521301,0.04580852,1.374255612,0.229042602,0.04580852,0.091617041,0.687127806,5.90929913
01/01/2017,ES,0,0.048638132,2.042801556,0.097276265,4.036964981,0.145914397,0.486381323,0.291828794,0.097276265,0.097276265,0.583657588,7.928015564
01/02/2017,ES,0.13321492,0.222024867,1.731793961,0.13321492,3.063943162,0.13321492,0.310834813,0.355239787,0.222024867,0.088809947,0.710479574,7.104795737
01/03/2017,ES,0.125680771,0.335148722,1.675743611,0.125680771,1.50816925,0.293255132,0.712191035,0.335148722,0.04189359,0.04189359,0.544616674,5.739421868
01/04/2017,ES,0.418994413,0.046554935,2.141527002,0.232774674,1.117318436,0.09310987,0.186219739,0.372439479,0.232774674,0.09310987,0.651769088,5.586592179
01/05/2017,ES,0.045207957,0.13562387,2.12477396,0.090415913,0.768535262,0.904159132,0.994575045,0.497287523,0.045207957,0.045207957,0.949367089,6.600361664
01/06/2017,ES,0.17520806,0.043802015,2.014892685,0,1.401664477,0.306614104,0.700832238,0.525624179,0,0.08760403,0.525624179,5.781865966
01/07/2017,ES,0.189663348,0.189663348,1.422475107,0.189663348,1.754385965,0.284495021,1.043148412,0.474158369,0,0,0.426742532,5.974395448
01/08/2017,ES,1.078360891,0.35945363,1.797268152,0.431344357,1.797268152,0,0.790797987,0.431344357,0.071890726,0.071890726,0.862688713,7.692307692
01/09/2017,ES,0.052273915,0.261369577,3.920543649,0.365917407,0.88865656,0.313643492,0.470465238,0.470465238,0.365917407,0.209095661,0.522739153,7.841087297
01/10/2017,ES,0,0,6.333973129,0.143953935,1.487523992,0.047984645,0.383877159,0.383877159,0.09596929,0.09596929,0.287907869,9.261036468
01/11/2017,ES,0,0.097087379,3.495145631,0.436893204,1.213592233,0.291262136,0.873786408,0.097087379,0.145631068,0.048543689,0.631067961,7.330097087
01/12/2017,ES,0.054674686,0.328048114,3.335155823,0.218698742,1.148168398,0.328048114,1.148168398,0.601421542,0.054674686,0.054674686,0.492072171,7.763805358
01/01/2018,ES,0.097943193,0.244857982,1.567091087,0.244857982,1.860920666,0.048971596,0.538687561,0.489715965,0.146914789,0.244857982,0.587659158,6.072477963
01/02/2018,ES,0.045392646,0.136177939,1.316386745,0.136177939,0.953245574,0.181570586,0.272355878,0.49931911,0.090785293,0.317748525,0.544711757,4.493871993
01/03/2018,ES,0,0.186480186,1.911421911,0.326340326,6.247086247,0.093240093,0.186480186,0.372960373,0,0.046620047,0.41958042,9.79020979
01/04/2018,ES,0.046948357,0.14084507,1.596244131,0.234741784,3.896713615,0.14084507,0.751173709,0.281690141,0.14084507,0.046948357,0.563380282,7.840375587
01/05/2018,ES,0,0.368324125,2.255985267,0.920810313,3.453038674,0.230202578,1.38121547,1.473296501,0.230202578,0.092081031,0.552486188,10.95764273
01/06/2018,ES,0.092936803,0.046468401,2.973977695,0.32527881,5.855018587,0.092936803,0.92936803,0.92936803,0.046468401,0,0.371747212,11.66356877
01/07/2018,ES,0,0.183402109,0.962861073,0.091701055,6.602475928,0,0.733608436,0,0.045850527,0.091701055,0.5043558,9.215955983
01/08/2018,ES,0.066357001,0.265428003,1.526211015,0.862641009,5.507631055,0.265428003,0.265428003,0.663570007,0.066357001,0.066357001,0.796284008,10.3516921
01/09/2018,ES,0.097040272,0.921882581,1.698204755,0.194080543,4.027171276,0.145560408,0.776322174,0.533721494,0.194080543,0.048520136,0.679281902,9.315866084
01/10/2018,ES,0.080289041,0.240867122,2.248093135,0.562023284,2.087515054,0,0.602167804,0.481734243,0.04014452,0.04014452,0.481734243,6.864712967
01/11/2018,ES,0,0.170068027,2.12585034,0.552721088,2.040816327,0.085034014,0.595238095,0.255102041,0,0.042517007,0.637755102,6.505102041
01/12/2018,ES,0.299401198,0.299401198,2.395209581,0.299401198,3.942115768,0.249500998,1.097804391,0.748502994,0,0,0.648702595,9.98003992
01/01/2019,ES,0.088928413,0.044464206,2.178746109,0.266785238,2.756780791,0.266785238,0.355713651,0.266785238,0.044464206,0,0.400177857,6.669630947
01/02/2019,ES,0,0.18399264,2.437902484,0.321987121,2.897884085,0.18399264,0.367985281,0.551977921,0.04599816,0,0.459981601,7.451701932
01/03/2019,ES,0,0.042881647,1.500857633,0.214408233,3.430531732,0.428816467,0.943396226,0.343053173,0.12864494,0,0.51457976,7.547169811
01/04/2019,ES,0.098619329,0.049309665,1.084812623,0.690335306,2.810650888,0.345167653,0.690335306,0.345167653,0,0,0.295857988,6.41025641
01/05/2019,ES,0.045454545,0.181818182,0.772727273,0.363636364,7.772727273,0.090909091,0.409090909,0.454545455,0.227272727,0.045454545,0.590909091,10.95454546
01/06/2019,ES,0,0.096478534,1.013024602,0.096478534,7.621804149,0.1447178,0.241196334,0.771828268,0.096478534,0,0.578871201,10.66087796
01/07/2019,ES,0.092678406,0.278035218,1.482854495,0.324374421,4.402224282,0.046339203,0.78776645,0.556070436,0.046339203,0,0.509731233,8.526413346
01/08/2019,ES,0,0.1156738,1.272411799,0.636205899,9.54308849,0,0.3470214,1.214574899,0.1156738,0.1735107,0.2891845,13.70734529
01/09/2019,ES,0.09896091,0.09896091,1.583374567,0.296882731,4.106877783,0.049480455,1.781296388,0.643245918,0.148441366,0.09896091,0.643245918,9.549727857
01/10/2019,ES,0.043233895,0.302637268,2.766969304,0.043233895,5.879809771,0.086467791,0.345871163,0.345871163,0,0.043233895,0.56204064,10.41936879
01/11/2019,ES,0.045330916,0.045330916,0.951949229,0.589301904,3.037171351,0.135992747,0.31731641,0.589301904,0.090661831,0.090661831,0.407978241,6.30099728
01/12/2019,ES,0,0.205549846,1.336073998,0.051387461,4.9331963,0.154162384,0.822199383,0.770811922,0,0,0.513874615,8.78725591
01/01/2020,ES,0.150075038,0.700350175,1.150575288,0.550275138,3.301650825,0.250125063,0.650325163,0.4002001,0.050025013,0,0.4002001,7.603801901
01/02/2020,ES,0.217391304,0.217391304,2.5,0.652173913,3.47826087,0.326086957,0.434782609,1.956521739,0,0.217391304,0.97826087,10.97826087
01/03/2020,ES,0.103412616,0.310237849,1.758014478,0.206825233,1.034126163,0.310237849,1.447776629,1.034126163,0.103412616,0.103412616,1.13753878,7.549120993
01/04/2020,ES,0,0,3.309692671,0.472813239,0.591016548,0,3.073286052,4.255319149,0,0,0.591016548,12.29314421
01/05/2020,ES,0,0.520291363,0.936524454,0.104058273,1.560874089,0,0.520291363,2.393340271,0.104058273,0,0.312174818,6.451612903
01/06/2020,ES,0,0.213219616,0.746268657,0.319829424,1.812366738,0.106609808,0.639658849,1.066098081,0,0.213219616,0.319829424,5.437100213
01/07/2020,ES,0.210526316,0.210526316,1.894736842,0.421052632,1.894736842,0.421052632,0.105263158,3.052631579,0.105263158,0.210526316,0.421052632,8.947368421
01/08/2020,ES,0.439882698,0,0.879765396,0.586510264,2.639296188,0.439882698,1.026392962,1.173020528,0,0.146627566,0.293255132,7.624633431
01/09/2020,ES,0.416666667,0,0.625,0.416666667,1.770833333,0.520833333,0,0.520833333,0,0.104166667,0.416666667,4.791666667
01/10/2020,ES,0,0,0.403632694,0.302724521,1.109989909,0,0.100908174,0.605449041,0.201816347,0.100908174,0.201816347,3.027245207
01/11/2020,ES,0,0.213675214,1.388888889,0.213675214,2.35042735,0.106837607,0,1.175213675,0,0.106837607,0.854700855,6.41025641
01/12/2020,ES,0.355871886,0.237247924,3.084223013,0.474495848,2.372479241,0.59311981,0.355871886,1.423487544,0,0.355871886,0.711743772,9.964412811
01/01/2021,ES,0,0.107066381,0.96359743,0.535331906,1.927194861,0,0.428265525,0.428265525,0.107066381,0.107066381,0.214132762,4.817987152
01/02/2021,ES,0,0.045787546,0.412087912,0.091575092,0.732600733,0.091575092,0.686813187,0.732600733,0,0,0.412087912,3.205128205
01/03/2021,ES,0.040584416,0.081168831,0.162337662,0.243506494,1.176948052,0.284090909,1.01461039,0.324675325,0,0.040584416,0.243506494,3.612012987
01/04/2021,ES,0.040192926,0.040192926,0.20096463,0.040192926,0.442122186,0.080385852,0.321543408,0.40192926,0.040192926,0,0.281350482,1.889067524
01/05/2021,ES,0.074074074,0.037037037,0.333333333,0.555555556,0.925925926,0.185185185,0.185185185,0.333333333,0,0.111111111,0.555555556,3.296296296
01/06/2021,ES,0.076923077,0.115384615,0.346153846,0.346153846,1.576923077,0.192307692,0.769230769,0.307692308,0,0.076923077,0.846153846,4.653846154
01/07/2021,ES,0.038819876,0.038819876,0.582298137,0.388198758,0.73757764,0.116459627,1.048136646,0.543478261,0.038819876,0.077639752,0.349378882,3.959627329
01/08/2021,ES,0.112612613,0.394144144,0.394144144,0.225225225,0.619369369,0.168918919,0.957207207,0.45045045,0.056306306,0.112612613,0.337837838,3.828828829
01/09/2021,ES,0.077041602,0.038520801,0.654853621,0.269645609,0.61633282,0.154083205,1.040061633,0.462249615,0,0.192604006,0.847457627,4.352850539
01/10/2021,ES,0.069832402,0.069832402,0.663407821,0.209497207,0.488826816,0.069832402,3.247206704,0.418994413,0,0.174581006,0.698324022,6.110335196
01/11/2021,ES,0,0.037160907,0.743218135,0.11148272,0.929022668,0.148643627,1.93236715,0.22296544,0.11148272,0.11148272,0.371609067,4.719435154
01/12/2021,ES,0,0.165220983,0.28913672,0.041305246,0.495662949,0.123915737,1.858736059,0.495662949,0,0,0.413052458,3.882693102
01/01/2022,ES,0.041718815,1.293283271,0.417188152,0.458906967,0.417188152,0.041718815,2.461410096,0.166875261,0.166875261,0.041718815,0.834376304,6.341259908
01/02/2022,ES,0,5.084745763,0.289375775,3.389830508,0.744109136,0.124018189,4.464654816,0.165357586,0,0.165357586,0.70276974,15.1302191
01/03/2022,ES,0,8.230027548,0.20661157,8.402203857,0.792011019,0.137741047,16.21900826,0.41322314,0.137741047,0.137741047,2.376033058,37.0523416
01/04/2022,ES,0,2.582883577,0.308404009,4.471858134,0.771010023,0.115651503,8.789514264,0.65535852,0.038550501,0.077101002,1.927525058,19.73785659
01/05/2022,ES,0,1.006711409,0.149142431,1.379567487,0.820283371,0.223713647,6.785980611,0.372856078,0,0,2.274422073,13.01267711
01/06/2022,ES,0.035739814,0.750536097,0.679056469,1.393852752,0.964974982,0.071479628,5.468191565,0.536097212,0.035739814,0.071479628,1.250893495,11.25804146
01/07/2022,ES,0.111982083,0.709219858,0.223964166,0.709219858,0.37327361,0.074654722,10.56364315,0.447928331,0,0,1.306457633,14.52034341
01/08/2022,ES,0,1.438848921,0.051387461,0.616649538,0.873586845,0.102774923,8.633093525,0.205549846,0.35971223,0.154162384,1.284686536,13.72045221
01/09/2022,ES,0,1.071811361,0.285816363,0.500178635,0.535905681,0.035727045,8.681672026,0.357270454,0.071454091,0.071454091,1.714898178,13.32618792
01/10/2022,ES,0,0.69215557,0.428477258,0.230718523,0.725115359,0.032959789,5.702043507,0.758075148,0.065919578,0.131839156,1.516150297,10.28345419
01/11/2022,ES,0.283286119,0.779036827,0.318696884,0.247875354,0.885269122,0.035410765,3.045325779,0.566572238,0,0.141643059,2.018413598,8.321529745
01/12/2022,ES,0.078492936,0.588697017,0.078492936,0.90266876,0.941915228,0.078492936,4.003139717,0.313971743,0.039246468,0,0.824175824,7.849293564
01/01/2023,ES,0.074571216,1.118568233,0.33557047,0.33557047,0.633855332,0.111856823,2.609992543,0.372856078,0.037285608,0,0.857568978,6.487695749
01/02/2023,ES,0.074794316,0.785340314,0.373971578,0.747943156,0.598354525,0.261780105,2.206432311,0.373971578,0,0.074794316,0.897531788,6.394913987
01/03/2023,ES,0,0.89456869,0.159744409,0.223642173,0.766773163,0.159744409,1.629392971,0.575079872,0.127795527,0,1.214057508,5.750798722
01/04/2023,ES,0.03485535,0.209132102,0.139421401,0.418264204,1.359358662,0.069710701,1.986754967,0.383408853,0.03485535,0.03485535,0.941094458,5.611711398
01/05/2023,ES,0.035790981,0.357909807,0,0.286327845,1.181102362,0.071581961,1.861130995,0.572655691,0,0,1.324266285,5.690765927
01/06/2023,ES,0,1.16838488,0.137457045,0.171821306,1.065292096,0.206185567,1.649484536,0.721649485,0.068728522,0.034364261,1.030927835,6.254295533
01/07/2023,ES,0,0.414000753,0.338727889,0.263455024,0.489273617,0.037636432,1.430184419,0.526910049,0,0.075272864,0.752728641,4.328189688
01/08/2023,ES,0.055586437,1.222901612,0.333518621,0.72262368,0.611450806,0.333518621,2.668148972,0.667037243,0.055586437,0.111172874,0.833796554,7.615341857
01/09/2023,ES,0,0.394563788,0.263042525,0.701446734,1.227531784,0.175361683,2.367382727,0.876808417,0.043840421,0.087680842,0.789127576,6.926786497
01/10/2023,ES,0.335120643,3.016085791,0.167560322,0.134048257,0.469168901,0.067024129,3.31769437,0.636729223,0,0.033512064,1.441018767,9.617962466
01/11/2023,ES,0.155159038,0.465477114,0.77579519,0.349107836,0.310318076,0.116369279,1.202482545,0.737005431,0,0.03878976,1.435221102,5.585725369
01/12/2023,ES,0.14858841,0.59435364,0.54482417,0.39623576,0.34670629,0.24764735,2.526002972,1.089648341,0,0,1.386825161,7.280832095
01/01/2024,ES,0.195694716,0.733855186,0.587084149,0.293542074,1.076320939,0.048923679,1.859099804,0.391389432,0,0.195694716,0.684931507,6.066536204
01/02/2024,ES,0.095011876,0.950118765,0.190023753,0.522565321,1.140142518,0.095011876,1.282660333,0.712589074,0,0.237529691,0.855106888,6.080760095
01/03/2024,ES,0.182565039,1.004107713,0.958466454,0.410771337,0.912825194,0.410771337,0.775901415,0.502053857,0,0.091282519,0.502053857,5.750798722
01/04/2024,ES,0.093370682,1.073762838,0.326797386,0.513538749,1.16713352,0.373482726,1.72735761,0.60690943,0.140056022,0.046685341,0.700280112,6.769374416
01/05/2024,ES,0.049019608,0.833333333,0.343137255,0.294117647,0.784313725,0.245098039,0.784313725,0.539215686,0.049019608,0.098039216,0.294117647,4.31372549
01/06/2024,ES,0,0.557809331,0.659229209,0.354969574,1.825557809,0.202839757,0.862068966,0.811359026,0,0.101419878,0.405679513,5.780933063
01/07/2024,ES,0.052246604,0.470219436,0.888192268,0.365726228,1.306165099,0.574712644,0.52246604,0.52246604,0,0,0.365726228,5.067920585
01/08/2024,ES,0.078492936,0.863422292,2.51177394,1.020408163,1.334379906,0.392464678,2.040816327,0.549450549,0,0.078492936,0.549450549,9.419152276
01/09/2024,ES,0.051626226,0.516262261,1.548786784,0.309757357,2.581311306,0.206504904,1.342281879,0.413009809,0,0.103252452,0.722767166,7.795560145
01/10/2024,ES,0.091954023,0.873563218,0.367816092,0.229885057,2.206896552,0.137931034,1.701149425,0.643678161,0.045977011,0.229885057,0.597701149,7.126436782
01/11/2024,ES,0.097323601,0.827250608,0.145985401,0.0486618,3.941605839,0.145985401,0.729927007,0.389294404,0.097323601,0.0486618,0.778588808,7.250608273
01/12/2024,ES,0.060168472,0.601684717,0.481347774,0.240673887,4.151624549,0.240673887,0.902527076,0,0,0.060168472,0.902527076,7.641395909
01/01/2025,ES,0.048614487,0.291686923,0.486144871,0.534759358,5.979581915,0.486144871,0.972289742,0.486144871,0,0.048614487,1.263976665,10.59795819
01/02/2025,ES,0,1.641718976,0.627716079,0,9.995171415,0.241429261,1.641718976,0.627716079,0.048285852,0.096571704,1.062288749,15.98261709
01/03/2025,ES,0.128921358,3.137086377,0.300816502,0.257842716,8.938547486,0.085947572,1.804899012,1.031370864,0.085947572,0.042973786,1.633003868,17.44735711
01/04/2025,ES,0,2.379958246,0.250521921,0.083507307,26.84759917,0.542797495,1.33611691,1.002087683,0.041753653,0,1.795407098,34.27974948
01/05/2025,ES,0.043668122,1.179039301,0.524017467,0.218340611,11.1790393,0.480349345,1.528384279,0.3930131,0.043668122,0.174672489,0.917030568,16.68122271
01/06/2025,ES,0.046168052,1.985226223,0.184672207,0.184672207,6.186518929,0.230840259,2.216066482,1.200369344,0.600184672,0.046168052,1.154201293,14.03508772
01/07/2025,ES,0,1.090909091,0.727272727,0.5,10.13636364,0.545454545,0.5,0.681818182,0.136363636,0,1.318181818,15.63636364
01/08/2025,ES,0.140646976,1.898734177,0.70323488,0.140646976,11.7440225,0.914205345,1.406469761,0.70323488,0,0.281293952,1.336146273,19.26863572
01/09/2025,ES,0.048216008,1.301832208,0.433944069,0.771456123,4.725168756,0.675024108,0.482160077,1.108968177,0.096432015,0.192864031,1.783992285,11.62005786
01/01/2000,FR,0.164203612,0.410509031,0.287356322,0.369458128,1.067323481,0.082101806,0.574712644,1.067323481,0,0.082101806,0.738916256,4.844006568
01/02/2000,FR,0.203417413,0.406834825,0.040683483,0.16273393,1.342554923,0.528885273,0.65093572,1.220504475,0,0.040683483,0.48820179,5.085435313
01/03/2000,FR,0,0.382262997,0.382262997,0.229357798,0.535168196,0.0382263,1.22324159,0.955657492,0,0.229357798,0.496941896,4.472477064
01/04/2000,FR,0,0.240731825,0.144439095,0.19258546,0.722195474,0,0.481463649,1.974000963,0.09629273,0.337024555,0.818488204,5.007221955
01/05/2000,FR,0.044208665,0.618921309,0.574712644,0.08841733,1.326259947,0.08841733,0.574712644,1.149425287,0.08841733,0,1.237842617,5.791335102
01/06/2000,FR,0.048971596,0.734573947,0.244857982,0.293829579,1.371204701,0,1.126346719,0.930460333,0.146914789,0.146914789,0.734573947,5.778648384
01/07/2000,FR,0,0.325097529,0.130039012,0.260078023,1.365409623,0,1.170351105,1.235370611,0.130039012,0,0.975292588,5.591677503
01/08/2000,FR,0,0.41695622,0.138985407,0.41695622,0.625434329,0.069492703,2.154273801,1.042390549,0.069492703,0.138985407,0.625434329,5.698401668
01/09/2000,FR,0,0.375058603,0.60947023,0.562587904,0.796999531,0,2.906704173,0.984528833,0.093764651,0.140646976,1.828410689,8.298171589
01/10/2000,FR,0.144508671,0.289017341,0.433526012,0.578034682,0.867052023,0.096339114,1.204238921,0.770712909,0.144508671,0.048169557,1.107899807,5.684007707
01/11/2000,FR,0,0.227998176,0.182398541,0.227998176,1.459188326,0,0.957592339,0.729594163,0.09119927,0.136798906,1.003191974,5.015959872
01/12/2000,FR,0.054229935,0.433839479,0.054229935,0.271149675,0.704989154,0,0.813449024,1.138828633,0,0.162689805,0.813449024,4.446854664
